species,region,hemilineage,cell_type_source,cell_type,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,acetylcholine,glutamate,gaba,glycine,dopamine,serotonin,octopamine,tyramine,histamine,nitric_oxide
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3198,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3205,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,ALlv1,,CB3206,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3208,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3218,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3223,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3226,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_dorsal,,CB3227,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3231,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,WEDa1,,CB3245,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3252,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3253,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3255,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,AOTUv4_dorsal,,CB3257,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3261,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_medial,,CB3269,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3276,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHp1,,CB3278,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3280,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHp1,,CB3288,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3299,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CB3309,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3310,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_medial,,CB3313,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_dorsal,,CB3315,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CB3321,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3328,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3331,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3340,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHp1,,CB3341,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3342,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3345,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3354,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3368,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3374,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CB3376,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,ALlv1,,CB3383,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CB3386,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_posterior,,CB3391,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_posterior,,CB3396,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_posterior,,CB3399,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_dorsal,,CB3406,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_dorsal,,CB3414,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3430,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3434,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3448,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3449,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3454,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3458,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3464,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3476,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpm1,,CB3477,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,WEDa1,,CB3491,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3496,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3501,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3506,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3508,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3509,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3522,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DM5_ventral,,CB3537,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3539,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3551,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,WEDa1,,CB3552,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3553,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CB3564,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3570,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3572,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3577,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd1,,CB3578,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_medial,,CB3589,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHp1,,CB3602,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3603,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3605,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3607,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,LHd1,,CB3608,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3612,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,ALlv1,,CB3623,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3626,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_medial,,CB3628,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3638,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3664,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CB3671,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3672,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3675,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3684,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3686,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3693,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3697,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPa1_lateral,,CB3705,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3763,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3764,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3765,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3766,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3767,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3768,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3771,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3772,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3773,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3774,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3775,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3776,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3777,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3778,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,CB3779,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3782,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3787,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3788,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CB3789,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd&p1_posterior,,CB3790,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPad1_anterior,,CB3791,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3808,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPpl1,,CB3811,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,AOTUv3_ventral,,CB3865,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSp3,,CB3866,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd1,,CB3869,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPal1,,CL004,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,AOTUv4_dorsal,,CL005,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,AOTUv4_dorsal,,CL006,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd1,,CL022,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPd1,,CL023,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL098,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL099,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL099a,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL099b,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL099c,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL100,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL101,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL102,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SLPav1_medial,,CL104,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,ALv1,,CL114,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CL116,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CL118,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CL120,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CL120a,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,CL120b,"Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSa1,,"CL121,CL122","Ito et al., 2013",immuno,2,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,optic_lobe,SLPpl1,,CL125,"Ito et al., 2013","lineage, based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL160,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL160a,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL160b,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL161,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL161a,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL161b,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL162,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL165,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,"CL166,CL168","Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL169,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL170,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL171,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL172,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL175,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL176,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL177,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL178,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL179,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL180,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL182,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL183,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL186,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL187,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL195,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL196,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL196a,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CL196b,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,CL245,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DL2_ventral,,CL278,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DL2_ventral,,CL279,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSp3,,CL294,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,PSp3,,"CL301,CL302","Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DL2_ventral,,CL313,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CL319,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CL321,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CL323,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CL323a,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,VLPp2,,CL323b,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp2,,CL324,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp2,,CL325,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DM5_central,,"CL328,IB070,IB071","Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp3,,CL330,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,,CL358,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,,cLM01,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,,cM03,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,,CRE079,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DL2_ventral,,CRE105,"Ito et al., 2013","immuno, lineage based",2,0,0,-1,0,0,0,0,0,0,0
